uid,eid,rid,id,title,stime,creator_company,creator_occupation,sign,creator_uname,browsecount,crawler_time
1317175,10049216,0,87585,国君建材 | 华润水泥2022年一季报电话会,2022-05-05 10:30:00,国泰君安证券,研究所,引领金融服务 共悦财富人生,国泰君安证券研究所,50,2022-05-05 16:23:51
1769634,10049222,0,87592,中金公司 | 科德数控一季报业绩交流会,2022-05-05 10:30:00,中国国际金融股份有限公司,研究部,以人为本 以国为怀 勤奋专业 客户至上,中金研究部&股票业务部,123,2022-05-05 16:23:54
1314426,10049299,0,87675,浙商轻工 | 麒盛科技一季报交流,2022-05-05 10:00:01,浙商证券,轻工行业首席分析师,浙商证券轻工行业首席,史凡可,23,2022-05-05 16:23:54
1448012,10048938,0,87283,华鑫食饮 | 李子园近期进展交流,2022-05-05 10:00:00,华鑫证券,,诚信、专业、稳健、高效,华鑫证券研究所,61,2022-05-05 16:23:54
1307853,10049081,0,87438,国金电车 | 道氏技术21年报及22年一季报经营情况及公司战略交流,2022-05-05 10:00:00,国金证券研究所,,让金融服务更高效、更可靠,国金证券研究所,303,2022-05-05 16:23:54
1160741,10045929,0,84142,长江纺服 | 歌力思21年＆22Q1财报解读,2022-05-05 10:00:00,长江证券,纺织服装首席分析师,长江纺织服装,于旭辉,81,2022-05-05 16:23:54
1154678,10049210,0,87578,天风非金属类建材  | 赛特新材经营近况交流,2022-05-05 10:00:00,天风证券,天风证券研究所,致力做最好的投研服务,天风证券研究所,33,2022-05-05 16:23:54
1154678,10048493,0,86817,天风家电｜2022春季上市公司交流会-飞科电器,2022-05-05 10:00:00,天风证券,天风证券研究所,致力做最好的投研服务,天风证券研究所,125,2022-05-05 16:23:54
1234543,10046696,0,84943,长江金属 | 华菱钢铁公司年报及一季报解读,2022-05-05 10:00:00,长江证券研究所,金属行业首席分析师,长江证券金属行业首席分析师,王鹤涛,122,2022-05-05 16:23:54
1215562,10048647,0,86986,中信建投 | 赛意信息：华东地区经营情况交流,2022-05-05 10:00:00,中信建投证券,中信建投证券,引领专业投资 研究创造价值,中信建投研究所,109,2022-05-05 16:23:54
1216591,10048693,0,87033,华创食饮 | 东鹏饮料2022年一季报业绩交流会议,2022-05-05 10:00:00,华创证券,华创证券研究所,研之其华 大道唯创,华创证券研究所,317,2022-05-05 16:23:54
1236157,10048590,0,86924,中泰家电&科技消费｜盾安环境一季报业绩交流,2022-05-05 10:00:00,中泰证券,研究所,专业·领先·深度·诚信,中泰证券研究所,118,2022-05-05 16:23:54
1221770,10047311,0,85596,广发电子 | 聚辰股份2021年报暨2022一季报解读会议,2022-05-05 10:00:00,广发证券,广发证券发展研究中心,或许不是最耀眼 总比预期好一点,广发证券发展研究中心,180,2022-05-05 16:23:54
1173009,10048853,218716,87194,申万宏源医药 | 新诺威一季报交流电话会,2022-05-05 10:00:00,申万宏源证券机构事业部,@sws,唯实求新 厚德笃行,申万宏源证券研究所,51,2022-05-05 16:23:54
1211641,10049293,0,87669,东北农业｜种植双雄之登海种业（002041）年报暨一季报解读电话会议,2022-05-05 10:00:00,东北证券,东北证券,相融相通 互琢玉成,东北证券研究所,65,2022-05-05 16:23:54
1362689,10049151,0,87510,安信化工｜亚钾国际2022年一季度业绩交流会,2022-05-05 10:00:00,安信证券,安信证券,亲和，信任，专业，迅速,安信证券,98,2022-05-05 16:23:54
2049143,10048247,218724,86562,华安医药丨盘龙药业年报暨一季报交流会 - 年报解读系列,2022-05-05 10:00:00,华安证券,华安证券研究所,以客户为中心、以服务实体经济为使命,华安证券研究所,44,2022-05-05 16:23:54
1223517,10048511,0,86836,招商证券 | 浙江自然年报&一季报交流,2022-05-05 10:00:00,招商证券,轻工时尚首席分析师,招商证券轻工时尚首席分析师,赵中平,147,2022-05-05 16:23:54
1448012,10048936,0,87281,华鑫电子 | 福晶科技近期进展交流,2022-05-05 10:00:00,华鑫证券,,诚信、专业、稳健、高效,华鑫证券研究所,144,2022-05-05 16:23:54
1534239,10048859,218734,87201,中信证券 | 派林生物2021年年报及2022年一季报业绩说明会​​,2022-05-05 10:00:00,中信证券,中信证券研究所,激情、创新、整合、卓越,中信证券研究部,291,2022-05-05 16:23:54
2282981,10049059,218695,87419,德邦电新 | 龙蟠科技一季报解读,2022-05-05 10:00:00,德邦证券,研究所,致力于新经济行业的特色研究,德邦证券研究所,73,2022-05-05 16:23:57
1180976,10049268,0,87643,海通证券 | 华锐精密一季报解读电话会,2022-05-05 10:00:00,海通证券,海通证券研究所,海纳百川 通向辉煌,海通证券研究所,79,2022-05-05 16:23:57
1317175,10048406,0,86729,国君高端装备 ｜星球石墨2021年报及2022一季报解读电话会议,2022-05-05 10:00:00,国泰君安证券,研究所,引领金融服务 共悦财富人生,国泰君安证券研究所,39,2022-05-05 16:23:57
1769634,10048385,0,86708,中金公司 | 国电南瑞2021年报及1Q22业绩交流会,2022-05-05 10:00:00,中国国际金融股份有限公司,研究部,以人为本 以国为怀 勤奋专业 客户至上,中金研究部&股票业务部,887,2022-05-05 16:23:57
1448012,10048922,218737,87267,华鑫传媒 | 姚记科技近期进展交流,2022-05-05 09:30:00,华鑫证券,,诚信、专业、稳健、高效,华鑫证券研究所,168,2022-05-05 16:23:57
1231140,10048991,0,87341,方正医药 | 达安基因2022年一季报业绩交流会,2022-05-05 09:30:00,方正证券,方正证券研究所,正在你身边,方正证券研究所,111,2022-05-05 16:23:57
1154678,10046202,0,84434,天风计算机 | 信安世纪2022年一季度业绩交流会,2022-05-05 09:30:00,天风证券,天风证券研究所,致力做最好的投研服务,天风证券研究所,90,2022-05-05 16:23:57
1317175,10049146,0,87505,国君社服 | 海伦司近期经营情况更新,2022-05-05 09:30:00,国泰君安证券,研究所,引领金融服务 共悦财富人生,国泰君安证券研究所,235,2022-05-05 16:23:57
1629840,10048543,218660,86874,中信建投 | 瑞普生物2022年一季报业绩解读电话会,2022-05-05 09:00:00,中信建投证券,,中信建投证券农业&宠物消费分析师,王明琦中信建投,57,2022-05-05 16:23:57
1614390,10048465,218677,86789,民生金属 | 洛阳钼业2022年一季报业绩解读,2022-05-05 09:00:00,民生证券研究所,,民生在勤 守正出新,民生证券研究院,97,2022-05-05 16:23:57
1534239,10049150,218673,87509,中信证券 | 华依科技年报及一季报业绩交流会,2022-05-05 09:00:00,中信证券,中信证券研究所,激情、创新、整合、卓越,中信证券研究部,69,2022-05-05 16:23:57
1534239,10049058,0,87418,中信证券 | 睿创微纳2022年一季报解读电话会,2022-05-05 09:00:00,中信证券,中信证券研究所,激情、创新、整合、卓越,中信证券研究部,276,2022-05-05 16:23:57
1236157,10048431,0,86755,中泰轻工 | 江山欧派年报及一季报业绩交流会,2022-05-05 09:00:00,中泰证券,研究所,专业·领先·深度·诚信,中泰证券研究所,60,2022-05-05 16:23:57
1173009,10047467,218675,85763,申万宏源轻工 | 太阳纸业（002078）年报一季报业绩交流会议,2022-05-05 09:00:00,申万宏源证券机构事业部,@sws,唯实求新 厚德笃行,申万宏源证券研究所,98,2022-05-05 16:23:57
1534239,10048342,0,86663,中信证券 | 中宠股份一季报电话会议,2022-05-05 09:00:00,中信证券,中信证券研究所,激情、创新、整合、卓越,中信证券研究部,224,2022-05-05 16:23:57
1261934,10049307,0,87684,东吴机械 | 新锐股份2021年度及2022Q1业绩解读会,2022-05-05 09:00:00,东吴证券研究所,东吴证券机械行业分析师,东吴证券机械行业分析师（通用自动化、工程机械、锂电设备、光伏设备），武汉大学学士、上海国家会计学院会计硕士。2018年加入东吴证券,朱贝贝,103,2022-05-05 16:23:57
1160797,10049284,0,87660,海通电新 | 深度解读: 风光网一季报,2022-05-05 08:30:00,,,海通电新,海通电新张一弛,483,2022-05-05 16:23:57
1236157,10048983,218643,87333,中泰建材&新材料｜北新建材深度报告汇报,2022-05-05 08:00:00,中泰证券,研究所,专业·领先·深度·诚信,中泰证券研究所,89,2022-05-05 16:23:57
1180976,10049223,0,87593,海通证券 | 金属团队：金属勤汇报-华友钴业、西部超导、云路股份,2022-05-06 07:45:00,海通证券,海通证券研究所,海纳百川 通向辉煌,海通证券研究所,10,2022-05-05 16:23:57
1317175,10048560,0,86891,国君建材 | 东方雨虹之城市更新专场交流电话会议,2022-05-06 09:00:00,国泰君安证券,研究所,引领金融服务 共悦财富人生,国泰君安证券研究所,32,2022-05-05 16:23:57
1448012,10049517,0,87907,华鑫食饮 | 泸州老窖近期进展交流,2022-05-06 09:00:00,华鑫证券,,诚信、专业、稳健、高效,华鑫证券研究所,0,2022-05-05 16:23:59
1331015,10047473,0,85769,光大证券 | 华菱钢铁年报季及一季报解读交流,2022-05-06 09:00:00,光大证券,研究所,含弘光大，品物咸亨,光大证券研究所,69,2022-05-05 16:23:59
1363933,10049317,0,87695,财通证券 | 沃尔德2022Q1业绩交流会,2022-05-06 09:00:00,财通证券,,以才聚财，财通天下,财通证券研究所,7,2022-05-05 16:23:59
1216591,10049427,0,87813,华创食饮 | 安琪酵母 - 2022中期线上策略会,2022-05-06 09:00:00,华创证券,华创证券研究所,研之其华 大道唯创,华创证券研究所,6,2022-05-05 16:23:59
1351692,10045571,0,83765,国盛汽车 | 【中鼎股份】年报&一季报解读,2022-05-06 09:00:00,国盛证券,研究所,打造极致专业与效率,国盛证券研究所,46,2022-05-05 16:23:59
1362689,10048986,0,87336,安信轻工 | 江山欧派 - 大消费2022夏季线上策略会,2022-05-06 09:00:00,安信证券,安信证券,亲和，信任，专业，迅速,安信证券,28,2022-05-05 16:23:59
1173009,10048998,0,87348,申万宏源食品 | 今世缘（603369）2022年一季报业绩交流会,2022-05-06 09:30:00,申万宏源证券机构事业部,@sws,唯实求新 厚德笃行,申万宏源证券研究所,17,2022-05-05 16:23:59
1769634,10049471,0,87857,中金公司 | 招商港口一季度业绩及经营近况交流,2022-05-06 10:00:00,中国国际金融股份有限公司,研究部,以人为本 以国为怀 勤奋专业 客户至上,中金研究部&股票业务部,6,2022-05-05 16:23:59
1216591,10049436,0,87822,华创电新 | 富临精工 - 2022中期线上策略会,2022-05-06 10:00:00,华创证券,华创证券研究所,研之其华 大道唯创,华创证券研究所,4,2022-05-05 16:23:59
1614390,10049314,0,87691,民生商社 | 金陵饭店一季报交流,2022-05-06 10:00:00,民生证券研究所,,民生在勤 守正出新,民生证券研究院,15,2022-05-05 16:23:59
1234532,10048597,0,86931,长江交运 | 招商轮船一季报及LNG船舶新项目解读,2022-05-06 10:00:00,长江证券,交运行业首席分析师,长江证券交运行业首席分析师,韩轶超,27,2022-05-05 16:23:59
2049143,10048190,0,86504,华安医药丨桂林三金年报暨一季报交流会 - 年报解读系列,2022-05-06 10:00:00,华安证券,华安证券研究所,以客户为中心、以服务实体经济为使命,华安证券研究所,12,2022-05-05 16:23:59
1448012,10048959,0,87304,华鑫传媒 | 浙文互联近期进展交流,2022-05-06 10:00:00,华鑫证券,,诚信、专业、稳健、高效,华鑫证券研究所,5,2022-05-05 16:23:59
1216591,10049439,0,87825,华创医药 | 科伦药业 - 2022中期线上策略会,2022-05-06 10:00:00,华创证券,华创证券研究所,研之其华 大道唯创,华创证券研究所,3,2022-05-05 16:23:59
1534239,10048372,0,86695,中信证券 | 巨星农牧2021年年报及2022年一季报交流,2022-05-06 10:00:00,中信证券,中信证券研究所,激情、创新、整合、卓越,中信证券研究部,21,2022-05-05 16:23:59
1231140,10048995,0,87345,方正医药 | 奥精医疗2021年报及2022年一季报业绩交流会,2022-05-06 10:00:00,方正证券,方正证券研究所,正在你身边,方正证券研究所,9,2022-05-05 16:23:59
1173009,10047079,0,85339,申万宏源轻工 | 共创草坪（605099）年报一季报业绩交流会,2022-05-06 10:00:00,申万宏源证券机构事业部,@sws,唯实求新 厚德笃行,申万宏源证券研究所,16,2022-05-05 16:23:59
1307853,10045543,0,83736,国金半导体 | 东微半导 - 2022年春季策略会上市公司交流,2022-05-06 10:00:00,国金证券研究所,,让金融服务更高效、更可靠,国金证券研究所,37,2022-05-05 16:23:59
1665106,10048556,0,86887,国海公用事业｜大唐发电近况交流,2022-05-06 10:00:00,国海证券,研究所,心怀家国，洞悉四海,国海证券研究所,2,2022-05-05 16:23:59
1173009,10048650,0,86989,申万宏源基础化工 | 海利得2022年一季报及近况交流,2022-05-06 10:00:00,申万宏源证券机构事业部,@sws,唯实求新 厚德笃行,申万宏源证券研究所,10,2022-05-05 16:23:59
2372321,10047959,0,86266,首创证券 | 牧高笛一季报解读&经营跟踪,2022-05-06 10:00:00,首创证券,运营,首创证券研究所,首创证券研究所,34,2022-05-05 16:24:03
45068,10048200,0,86514,招商证券 | 飞科电器年报暨一季报业绩交流会议,2022-05-06 10:00:00,,,招商证券家电首席分析师,史晋星@家电,29,2022-05-05 16:24:03
1174104,10048569,0,86902,申万宏源纺服 | 爱慕股份2021年报及2022年一季报业绩交流会,2022-05-06 10:00:00,申万宏源,首席分析师,申万宏源首席分析师,王立平,11,2022-05-05 16:24:03
1154678,10049374,0,87755,天风医药 | 康泰生物公司交流,2022-05-06 10:00:00,天风证券,天风证券研究所,致力做最好的投研服务,天风证券研究所,6,2022-05-05 16:24:03
1448012,10048971,0,87318,华鑫食饮 | 金徽酒近期进展交流,2022-05-06 10:00:00,华鑫证券,,诚信、专业、稳健、高效,华鑫证券研究所,5,2022-05-05 16:24:03
1534239,10049346,0,87726,中信证券 | 卧龙电驱2021年报及2022年一季报交流,2022-05-06 10:00:00,中信证券,中信证券研究所,激情、创新、整合、卓越,中信证券研究部,8,2022-05-05 16:24:03
1285533,10049353,0,87734,国金证券 | 鄂尔多斯一季报电话会议,2022-05-06 10:00:00,国金证券,国金金属首席分析师,金属,倪文祎,6,2022-05-05 16:24:03
1362689,10048671,0,87011,安信轻工 | 玉马遮阳 - 大消费2022夏季线上策略会,2022-05-06 10:00:00,安信证券,安信证券,亲和，信任，专业，迅速,安信证券,11,2022-05-05 16:24:03
1448012,10049283,0,87659,华鑫电子 | 和林微纳近期进展交流,2022-05-06 10:00:00,华鑫证券,,诚信、专业、稳健、高效,华鑫证券研究所,8,2022-05-05 16:24:03
1448012,10048362,0,86685,华鑫金属新材料 | 上市公司鑫连线：博威合金一季报业绩交流会,2022-05-06 10:00:00,华鑫证券,,诚信、专业、稳健、高效,华鑫证券研究所,22,2022-05-05 16:24:03
1543274,10049227,0,87598,太平洋计算机 | 东方国信年报&2022年一季报电话会议,2022-05-06 10:00:00,太平洋证券,太平洋证券研究所,守正、出奇、宁静、致远,太平洋证券研究所,6,2022-05-05 16:24:03
1315549,10049004,0,87354,中银证券 | 洽洽食品经营情况交流,2022-05-06 10:00:00,中银证券,研究所,客户至上 稳健进取,中银证券研究所,18,2022-05-05 16:24:03
