,0
418,'深圳熙山资本管理有限公司光大证券股份有限公司
12326,'深圳熙山资本管理有限公司川财证券有限责任公司
11294,'深圳熙山资本管理有限公司张亮博时基金管理有限公司唐亮长盛基金管理有限公司王远鸿天风证券股份公司
11810,'深圳猎头资本深圳多和美资本申万宏源证券申港证券上海重阳投资管理股份有限公司
5843,'深圳玖稳资产管理有限公司第一创业证券股份有限公司
16450,'深圳瑞信致远私募证券
6861,'深圳瑞信致远私募证券基金有限公司
11671,'深圳瑞信致远私募证券基金管理有限公司
2889,'深圳瑞银俊东资产管理有限公司赵俞博中泰证券股份有限公司范欣悦富荃投资管理有限公司程永顺拾贝投资管理北京有限公司张剑中海晟融资本管理有限公司周晶北京腾业资本管理有限公司李然北京腾业资本管理有限公司高维岭北京腾业资本管理有限公司黄云松汉富北京资本管理有限公司谢玥汉富北京资本管理有限公司时泽华山狮投资管理上海有限公司施易成敦和资产管理有限公司张玮阳光资产管理股份有限公司曹野华创证券有限责任公司徐呈隽国盛证券有限责任公司
14274,'深圳私享股权投资基金管理有限公司东海证券股份有限公司
208,'深圳纽富斯投资管理有限公司冯一雪兴业证券股份有限公司李坤元中加基金管理有限公司
10567,'深圳纽富斯投资管理有限公司财通证券资产管理有限公司
10235,'深圳聚沣资本管理有限公司东北证券股份有限公司从容投资管理有限公司红土创新基金管理公司深圳睿泽资本有限公司巨杉资产管理有限公司摩根士丹利华鑫基金管理有限公司
12081,'深圳英大证券黎明深圳睿泽资本顾秋勇深圳宏盛天资产唐亮深圳红筹投资
1667,'深圳蛇口证券投资
4905,'深圳融信盈通资产管理有限公司广发证券
11596,'深圳融捷资产管理有限公司深圳丰岭资本管理有限公司永赢基金管理有限公司中国国际金融股份有限公司资产管理部中信保诚基金管理有限公司东海证券股份有限公司益民基金管理有限公司汇丰晋信基金管理有限公司东海基金管理有限责任公司浦银安盛基金管理有限公司中国山东高速资本香港有限公司
2299,'深圳裕晋投资有限公司招商证券股份有限公司建信基金管理有限责任公司
2334,'深圳证券
10330,'深圳证券交易所
2080,'深圳证券交易所国际部
10068,'深圳证券交易所投教中心
15031,'深圳证券交易所投资者教育中心
6290,'深圳证券信息公司
17167,'深圳证券信息公司浙江办事处
183,'深圳证券信息有限公司
16832,'深圳证券信息有限公司新闻中心
4927,'深圳证券时报传媒有限公司
6809,'深圳证券时报社有限公司
3989,'深圳诺优资产管理有限公司殷鹏浩英大证券有限责任公司
6360,'深圳资本管理有限公司泓德基金管理有限公司益民基金管理有限公司湖南万泰华瑞投资管理有限责任公司银河基金管理有限公司湖南源乘投资管理有限公司银华基金管理股份有限公司华安基金管理有限公司英大资本管理有限公司华宸未来基金管理有限公司盈峰资产管理有限公司华德国际金融控股有限公司永业基金华富基金管理有限公司友邦保险有限公司华能贵诚信托有限公司友山基金管理有限公司华泰柏瑞基金管理有限公司圆信永丰基金管理有限公司华泰保兴基金管理有限公司长安基金管理有限公司华泰证券资产管理有限公司长盛基金管理有限公司华夏基金管理有限公司招商基金管理有限公司
10075,'深圳达昊控股有限公司金佳音东北证券股份有限公司上海证券自营分公司余文俊申万宏源证券有限公司林晓枫光大保德信基金管理有限公司邓拥军申万宏源证券有限公司江维长城财富资产管理股份有限公司
7197,'深圳进门财经科技股份有限公司郭丽丽天风证券桂彦广东银石投资有限公司交银办公室交银施罗德基金管理有限公司沈菁摩根士丹利华鑫基金管理有限公司
12798,'深圳遵道投资有限公司李锐高信达证券股份有限公司
9601,'深圳金之灏基金田伟渤海证券罗建中源
6992,'深圳金泊投资管理有限公司太平基金管理有限公司湘财证券北信瑞丰基金管理有限公司
11503,'深圳金石投资刘浩海通证券
16296,'深圳金豆投资有限公司光大证券股份有限公司万联证券股份有限公司长城证券股份有限公司
1082,'深圳鑫然投资管理有限公司国金证券股份有限公司
12299,'深圳长润君和资产管理有限公司东方证券股份有限公司自营部深圳正圆投资有限公司东吴基金管理有限公司世诚投资股份有限公司东吴证券股份有限公司顺联投资有限公司东兴基金管理有限公司斯米克集团有限公司敦和资产管理有限公司台新證券投資信託股份有限公司方正富邦基金管理有限公司太平基金管理有限公司方正证券股份有限公司太平洋证券股份有限公司研究所丰琰投资管理浙江自贸区有限公司太平养老保险股份有限公司福建天朗资产管理有限公司太平资产管理香港有限公司复华投信资产管理有限公司太平资产管理有限公司复星保德信人寿保险有限公司泰康养老保险股份有限公司富安达基金管理有限公司
15814,'深圳长润资产管理有限公司贝莱德基金管理有限公司生命保险资产管理有限公司碧云银霞投资管理咨询上海有限公司施罗德交银理财博道基金管理有限公司拾贝投资管理北京有限公司博时基金管理有限公司首创证券有限责任公司博远基金管理有限公司双赢资本渤海证券股份有限公司苏泊尔产业资本财通基金管理有限公司太平基金管理有限公司财通证券股份有限公司太平洋证券股份有限公司财通证券资产管理有限公司太平资产管理有限公司晨燕资产管理有限公司泰达宏利基金管理有限公司澄怀投资管理有限公司泰康养老保险股份有限公司创金合信基金管理有限公司泰康资产管理有限责任公司淳厚基金管理有限公司泰信基金管理有限公司大成基金管理有限公司天安人寿保险股份有限公司大家资产管理有限责任公司天风证券股份有限公司淡水泉北京投资管理有限公司天弘基金管理有限公司德邦基金管理有限公司天津滨海产业基金管理有限公司
4891,'深圳长润资产管理有限公司龚显胜长城证券有限责任公司刘扬前海开源基金管理有限公司魏淳信达澳银基金管理有限公司张培培长城证券有限责任公司曾念升华商基金管理有限公司吴凯招商基金管理有限公司王衍胜博时基金管理有限公司
10548,'深圳鹏城基石投资钱翔天风证券
7373,'深圳龙腾资产管理有限公司光大证券股份有限公司
6240,'深宏信证券有限责任公司
1826,'深楠东方证券
2966,'深港证券
3333,'深积资管兴业证券呈瑞投资中信证券富达国际投资安信基金鸿德基金长城证券
4597,'深金元证券股份有限公司
7622,'深长城证券
9611,'淳华融证券
16663,'淳厚基金吴若宗财通证券
15937,'淼东海证券资产管理分公司
1832,'淼天风证券股份有限公司王泽华光大证券叶倩瑜天风证券股份有限公司董懿夫光大证券李嘉祺天风证券股份有限公司
1687,'清光大证券
3585,'清华同方证券
9108,'清华同方证券闫亭飞清水源投资曲清华渤海人寿
10908,'清华安证券股份有限公司
8251,'清国金证券股份有限公司
2267,'清大资本华创证券研究所
7795,'清天风证券
16329,'清泰国盛证券
14873,'渣打银行香港有限公司才华资本中银国际证券有限公司
12331,'渤兴业证券股份有限公司
5942,'渤海人寿财通基金财通证券资产管理有限公司成都火星资产管理中心
1222,'渤海创富证券投资有限公司
2641,'渤海汇金纪纲财通证券黄兵超嬴投资吴佳璇诚盛资管杨洁大成基金魏庆国东吴证券全铭方正证券黄鹏方正自营卫雯清工银瑞信谭冬寒古槐资本任嘉光大永明孙伟娜国都基金
9913,'渤海汇金证券
6673,'渤海汇金证券资产管理有限公司
15995,'渤海汇金证券资产管理有限公司周志敏创金合信基金管理有限公司
9731,'渤海汇金证券资产管理有限公司康凯财通证券资产管理有限公司
17186,'渤海汇金证券资产管理渤海证券才华资本财富证券财通基金财通证券
14785,'渤海汇金证券资产资产管理有限公司
9293,'渤海汇金证券资管纪钢
15885,'渤海汇金证券资管谢晓冬渤海汇金证券资管李骥前海海润并购基金
1324,'渤海汇金资管伊晓奕渤海证券
15514,'渤海汇金资管程熙云常春藤资产白晗辰翔投资杨煜城淳厚基金王帅大成基金范明月大家资产刘军东北证券何泽一东北证券股份有限公司吴江涛东北证券自营郭瑞东方基金李威东方资管王树娟东方资管刘元平东吴基金管理有限公司
